Actual,Predicted,Probability,Prediction_Label
0,0,0.1771045656622887,Genuine
1,1,0.9999997751583797,Fraudulent
1,1,0.997218431652625,Fraudulent
0,0,0.09532768065779564,Genuine
1,1,0.9999999987965613,Fraudulent
0,0,0.10083386051800398,Genuine
1,1,0.9912917690564773,Fraudulent
0,0,0.05551951549156928,Genuine
0,0,0.2443860176045224,Genuine
0,0,0.26267384997709303,Genuine
0,0,0.06780872691733285,Genuine
1,1,0.9995310023389665,Fraudulent
0,0,0.13686282443866846,Genuine
0,0,0.12175090668906272,Genuine
0,0,0.15079866782036339,Genuine
0,0,0.07236209935085455,Genuine
0,0,0.03742409467689264,Genuine
1,1,0.9925137014443622,Fraudulent
1,1,0.991008919798489,Fraudulent
1,1,0.8769422381084375,Fraudulent
0,0,0.11062258277695504,Genuine
0,0,0.06743918274190529,Genuine
1,1,0.999999998919312,Fraudulent
1,1,0.9876515854794556,Fraudulent
0,0,0.143233215824443,Genuine
1,1,0.9999954614254652,Fraudulent
1,1,0.9999999993369499,Fraudulent
0,0,0.1029576388323164,Genuine
0,0,0.1462956138285211,Genuine
0,0,0.04211485513651561,Genuine
1,1,0.9999936803020822,Fraudulent
0,0,0.08333906138780396,Genuine
0,0,0.0185404114038332,Genuine
1,1,0.9933184333312539,Fraudulent
1,1,0.9946864231778829,Fraudulent
0,0,0.03381412879600016,Genuine
1,1,0.835562895694348,Fraudulent
1,1,0.9984143153077483,Fraudulent
0,0,0.12004375518559347,Genuine
0,0,0.01837301817600384,Genuine
0,0,0.023422650051134815,Genuine
1,1,0.9999973292452464,Fraudulent
1,1,0.9995024309829413,Fraudulent
1,1,0.9889811020839893,Fraudulent
1,0,0.17514275262591494,Genuine
0,0,0.333769819598211,Genuine
0,0,0.06991052581315298,Genuine
0,0,0.12533995451317248,Genuine
1,1,0.7016383883491798,Fraudulent
1,1,0.9999970886433206,Fraudulent
1,1,0.8784099558594203,Fraudulent
1,1,0.9939351177575758,Fraudulent
1,1,0.8747453590569977,Fraudulent
1,1,0.9897470373612787,Fraudulent
1,0,0.1670438085364827,Genuine
1,1,0.9971744528479934,Fraudulent
0,0,0.2795774681481189,Genuine
0,0,0.26244394055312037,Genuine
1,1,0.9999999999386291,Fraudulent
0,0,0.07012077819989836,Genuine
1,1,0.9954152286307567,Fraudulent
0,0,0.1016234073528948,Genuine
1,1,0.9924978274861347,Fraudulent
0,0,0.06883040983348447,Genuine
0,0,0.4704172579605317,Genuine
1,1,0.9998566388181612,Fraudulent
1,1,0.9999755133742869,Fraudulent
1,0,0.09034861454695028,Genuine
0,0,0.05578782394512432,Genuine
1,1,0.9985103756830431,Fraudulent
1,1,0.8602280382023959,Fraudulent
0,0,0.1172245583667337,Genuine
1,1,0.9972947773136603,Fraudulent
0,0,0.2845536767700793,Genuine
0,0,0.022472757199268556,Genuine
1,0,0.40123228195131266,Genuine
1,1,0.9999994413048872,Fraudulent
0,0,0.3702438979032138,Genuine
0,0,0.22904370856403036,Genuine
1,1,0.9999999999974951,Fraudulent
1,1,0.9999176969703678,Fraudulent
0,0,0.02606622703331958,Genuine
0,0,0.058947282041466466,Genuine
0,0,0.17463949198381817,Genuine
0,0,0.03525620777867975,Genuine
1,1,0.865583690396076,Fraudulent
1,1,0.9999788259943814,Fraudulent
0,0,0.2367103885224755,Genuine
0,0,0.13970188371179026,Genuine
1,1,0.9997822142308868,Fraudulent
0,0,0.02485882672181953,Genuine
0,0,0.0723134106136303,Genuine
1,1,0.9999999995875142,Fraudulent
1,1,0.9999977108598984,Fraudulent
1,1,0.9998687549394003,Fraudulent
0,0,0.2204101275833097,Genuine
1,0,0.22943405178561221,Genuine
0,0,0.11313417002354281,Genuine
1,1,0.611071682387911,Fraudulent
1,1,0.9994624611123639,Fraudulent
1,1,0.5516974263075427,Fraudulent
1,1,0.9999427093531813,Fraudulent
0,0,0.03166862800667147,Genuine
0,0,0.12075208563700915,Genuine
1,1,0.999978573637622,Fraudulent
0,0,0.20700963374796041,Genuine
1,1,0.9881853733307198,Fraudulent
1,1,0.9999993003005581,Fraudulent
0,0,0.12035441960013091,Genuine
1,1,0.9999999998265885,Fraudulent
1,1,0.9994852130486678,Fraudulent
0,0,0.10510076424191374,Genuine
1,1,0.9999999999981122,Fraudulent
1,1,0.9999999999000049,Fraudulent
1,1,0.9999877281605235,Fraudulent
0,0,0.03610703008830231,Genuine
1,1,0.9999736409618983,Fraudulent
1,1,0.9999999997332274,Fraudulent
0,0,0.2360592460532048,Genuine
0,0,0.09822347157961574,Genuine
0,0,0.17605485771087084,Genuine
0,0,0.07229458450021603,Genuine
1,1,0.9998538077157553,Fraudulent
0,0,0.029402294251033335,Genuine
0,0,0.14436837559599436,Genuine
0,0,0.02140012778683133,Genuine
0,0,0.036047082009627196,Genuine
0,0,0.09530913034449921,Genuine
1,1,0.992478650778538,Fraudulent
0,0,0.20836308032112547,Genuine
0,0,0.16923705556806057,Genuine
0,0,0.08505230077131587,Genuine
0,0,0.10499021787739851,Genuine
0,0,0.254820124692699,Genuine
0,0,0.05876910796413954,Genuine
1,1,0.9999237988469335,Fraudulent
1,1,0.9958395992546127,Fraudulent
0,0,0.050165189826130385,Genuine
1,1,0.999999999756654,Fraudulent
1,1,0.9962353106398893,Fraudulent
0,0,0.10124614562842357,Genuine
0,0,0.22611809822944884,Genuine
1,1,0.9999337069069633,Fraudulent
1,1,0.999999999923153,Fraudulent
1,1,0.9999401610658242,Fraudulent
1,1,0.999996917063681,Fraudulent
1,1,0.9899203770483332,Fraudulent
1,1,0.9999999999980933,Fraudulent
0,0,0.36992661099280605,Genuine
1,1,0.9999749582996956,Fraudulent
0,0,0.026790906137581165,Genuine
1,1,0.9999877292281428,Fraudulent
0,0,0.20104519376515892,Genuine
0,0,0.04046958036602638,Genuine
0,0,0.04250612375504285,Genuine
0,0,0.06382504593364541,Genuine
0,0,0.17609385053132368,Genuine
1,0,0.4298594599987121,Genuine
0,0,0.21440760713069967,Genuine
0,0,0.15336839209200842,Genuine
1,1,0.9999995121954514,Fraudulent
1,0,0.4831755176582597,Genuine
0,0,0.028691883292357917,Genuine
1,0,0.2548740693313003,Genuine
0,0,0.022445798923659405,Genuine
0,0,0.21158573726055918,Genuine
0,0,0.18436725630621634,Genuine
0,0,0.1541936091630162,Genuine
0,0,0.053899812147606994,Genuine
0,0,0.305136071583224,Genuine
1,1,0.9990691824393643,Fraudulent
1,1,0.9998826069927783,Fraudulent
0,0,0.3449373240123344,Genuine
1,1,0.9987318831685595,Fraudulent
0,0,0.25569041615600036,Genuine
0,0,0.06596249516256553,Genuine
0,0,0.21427003137575346,Genuine
0,0,0.06056078015995659,Genuine
1,1,0.9994231503096022,Fraudulent
1,1,0.7367727802564419,Fraudulent
1,1,0.9999768680588363,Fraudulent
1,1,0.9999991365085958,Fraudulent
0,0,0.29040635163511985,Genuine
1,1,0.999999999998102,Fraudulent
1,1,0.9999999999154872,Fraudulent
1,1,0.9147174561268289,Fraudulent
1,1,0.9999999999651168,Fraudulent
1,1,0.9999358210588832,Fraudulent
0,0,0.17970474617315646,Genuine
1,1,0.9319177684754769,Fraudulent
1,0,0.42272978226164115,Genuine
1,1,0.999999980460318,Fraudulent
0,0,0.1947097202765478,Genuine
0,0,0.32796605367385107,Genuine
0,0,0.05658157352089639,Genuine
1,1,0.999989064147723,Fraudulent
1,1,0.9999987795257211,Fraudulent
1,1,0.9998673560974383,Fraudulent
0,0,0.07740346152912997,Genuine
1,0,0.4474872788263066,Genuine
0,1,0.6367444799433811,Fraudulent
1,1,0.9999999999545688,Fraudulent
1,1,0.9999692297664748,Fraudulent
0,0,0.05707536234636342,Genuine
1,1,0.9666900154944099,Fraudulent
0,0,0.033380839989419944,Genuine
0,0,0.052479524762245607,Genuine
0,0,0.02465011547504091,Genuine
1,1,0.9998554380841893,Fraudulent
1,1,0.9512738737583631,Fraudulent
0,0,0.19236976557204902,Genuine
0,0,0.33626749807146805,Genuine
1,1,0.6563188168212726,Fraudulent
0,0,0.27741036011014725,Genuine
1,1,0.9971621678701956,Fraudulent
1,1,0.9999999999411999,Fraudulent
0,0,0.2402110946770185,Genuine
0,0,0.15256911475428847,Genuine
1,1,0.9992051249504288,Fraudulent
1,0,0.29158366939355246,Genuine
1,1,0.9994875746131355,Fraudulent
1,1,0.9605971618577165,Fraudulent
1,0,0.3183196554473341,Genuine
0,0,0.17042981935706805,Genuine
0,0,0.2860462964363936,Genuine
0,0,0.04773904928743102,Genuine
0,0,0.3069464457868452,Genuine
0,0,0.31771844788102827,Genuine
1,1,0.9999086430163158,Fraudulent
1,1,0.9999439794505663,Fraudulent
1,1,0.9998997416034203,Fraudulent
0,0,0.055977188293969325,Genuine
0,0,0.15995520524746734,Genuine
0,0,0.034409218424510224,Genuine
0,0,0.10106672134678243,Genuine
0,0,0.03443288397315825,Genuine
1,1,0.9932726068762661,Fraudulent
1,0,0.40048963982225544,Genuine
0,0,0.07626145203024459,Genuine
0,0,0.13851091419657194,Genuine
0,0,0.022835357663355565,Genuine
0,0,0.012678937147873557,Genuine
0,0,0.12462350657726522,Genuine
0,0,0.14466776223187192,Genuine
0,0,0.028173506682957775,Genuine
1,1,0.9977090521466042,Fraudulent
1,1,0.9937610237655925,Fraudulent
1,1,0.9802416648702266,Fraudulent
0,0,0.18218990641197927,Genuine
1,1,0.9999999998196951,Fraudulent
0,0,0.10504478910392359,Genuine
1,1,0.9959545148151375,Fraudulent
0,0,0.03410555730698445,Genuine
1,1,0.9999999999795577,Fraudulent
1,0,0.1595406083290711,Genuine
0,0,0.1565800494941665,Genuine
0,0,0.21755420200278106,Genuine
0,0,0.3530910925023753,Genuine
1,1,0.9871634895407772,Fraudulent
0,0,0.28908960415210516,Genuine
1,1,0.9998127974260391,Fraudulent
1,1,0.9682602507843737,Fraudulent
1,1,0.9999999998819995,Fraudulent
1,1,0.9999999997963691,Fraudulent
1,1,0.9735401685491039,Fraudulent
1,1,0.9998779766930105,Fraudulent
0,0,0.027745143205719552,Genuine
0,0,0.3412750061320118,Genuine
1,0,0.36169641966234156,Genuine
0,0,0.044066604560879304,Genuine
1,1,0.9941813173674232,Fraudulent
1,1,0.9995610832306019,Fraudulent
1,1,0.9150142145478452,Fraudulent
0,0,0.035895327403029254,Genuine
0,0,0.10982238190880597,Genuine
0,0,0.13438904283400055,Genuine
0,0,0.1759282127692059,Genuine
0,0,0.08521458485192066,Genuine
1,1,0.6525075643094392,Fraudulent
0,0,0.2089929287658407,Genuine
0,0,0.049799494613330705,Genuine
1,1,0.9713400635904025,Fraudulent
1,1,0.9999940356712703,Fraudulent
0,0,0.18948073647200825,Genuine
1,1,0.992512689139177,Fraudulent
0,0,0.017343277747140888,Genuine
0,0,0.18156050202540241,Genuine
1,1,0.9999999996493338,Fraudulent
1,1,0.9722434068789909,Fraudulent
0,0,0.22129641497778496,Genuine
1,1,0.9999956545177755,Fraudulent
1,1,0.9999816402591851,Fraudulent
1,1,0.9999999989048769,Fraudulent
0,0,0.21669854035812422,Genuine
1,1,0.9995692220548206,Fraudulent
1,0,0.45945345419130973,Genuine
0,0,0.04857211263330542,Genuine
1,1,0.9996500074432071,Fraudulent
0,0,0.3553350843824186,Genuine
0,0,0.03884389746941039,Genuine
1,1,0.9999999988641726,Fraudulent
0,0,0.20390837778816584,Genuine
0,0,0.04617830760046934,Genuine
1,0,0.4281748374708058,Genuine
0,0,0.22724159338259975,Genuine
1,1,0.9927217625799828,Fraudulent
1,1,0.9654027994155482,Fraudulent
0,0,0.18741446561937025,Genuine
0,0,0.17569626691524676,Genuine
1,1,0.9999999998130245,Fraudulent
1,1,0.9999999999566846,Fraudulent
1,1,0.9999997751583797,Fraudulent
0,0,0.21941600026543562,Genuine
0,0,0.04180507882040558,Genuine
1,1,0.9357211373626947,Fraudulent
1,0,0.3465596207786954,Genuine
1,1,0.9950456387825016,Fraudulent
1,1,0.9999999999250888,Fraudulent
0,0,0.07583108099283171,Genuine
1,1,0.9887724701432311,Fraudulent
0,0,0.056602457407140115,Genuine
1,0,0.24785708990282002,Genuine
0,0,0.11583593690064863,Genuine
1,1,0.9521124578000989,Fraudulent
0,0,0.033018367459233526,Genuine
1,0,0.14796090520186567,Genuine
0,0,0.11685700951407998,Genuine
0,0,0.06752177692574629,Genuine
1,1,0.999999999959613,Fraudulent
0,0,0.09443165011187994,Genuine
1,1,0.9999999999954161,Fraudulent
1,1,0.9998034928706743,Fraudulent
0,0,0.01812411520164813,Genuine
1,1,0.9999999999356444,Fraudulent
1,1,0.7994197352263683,Fraudulent
0,0,0.029992398909410103,Genuine
1,0,0.26707485422721616,Genuine
1,1,0.9938041005972585,Fraudulent
0,0,0.030181625533056252,Genuine
0,0,0.06075510580623672,Genuine
1,1,0.9999784463712936,Fraudulent
1,1,0.9920014423484146,Fraudulent
1,1,0.999999979101911,Fraudulent
1,1,0.9897670885677939,Fraudulent
1,0,0.4899883981114487,Genuine
0,0,0.0413391613884504,Genuine
1,1,0.9999999993856181,Fraudulent
0,0,0.13053611489041222,Genuine
0,0,0.220641177922669,Genuine
0,0,0.05992235901825078,Genuine
0,0,0.04486759648043613,Genuine
0,0,0.09809241041000372,Genuine
1,1,0.9999999993713271,Fraudulent
0,0,0.1877841385783707,Genuine
1,1,0.9978334912194993,Fraudulent
0,0,0.04813867571948998,Genuine
0,0,0.1382185783408545,Genuine
0,0,0.02971028945722546,Genuine
1,1,0.9994598537236389,Fraudulent
0,0,0.10526776777624541,Genuine
0,0,0.064049144223749,Genuine
0,0,0.04880227985013283,Genuine
1,1,0.6096863119465527,Fraudulent
1,1,0.9999997751583797,Fraudulent
1,0,0.21929594244642941,Genuine
1,1,0.7392552542055557,Fraudulent
1,1,0.9999999475815208,Fraudulent
1,1,0.9999599133557096,Fraudulent
0,0,0.4148850196804529,Genuine
1,1,0.9916800904799361,Fraudulent
1,1,0.9833492415023827,Fraudulent
1,1,0.9999999995787243,Fraudulent
0,0,0.1042102035250837,Genuine
1,1,0.9999999989246893,Fraudulent
1,1,0.9962810481921938,Fraudulent
0,0,0.056346187318646275,Genuine
1,1,0.9993496855760693,Fraudulent
1,1,0.9585543023828372,Fraudulent
1,1,0.9999951965542845,Fraudulent
0,0,0.4467458938081652,Genuine
0,0,0.08847169914028302,Genuine
1,1,0.9999553908474703,Fraudulent
1,1,0.9998375478221256,Fraudulent
1,1,0.9999999999819631,Fraudulent
0,0,0.23849294712426636,Genuine
0,0,0.12052105933942991,Genuine
0,0,0.14867602323319243,Genuine
1,1,0.8115939071010169,Fraudulent
0,0,0.07429887429536143,Genuine
1,1,0.9686742630239128,Fraudulent
0,0,0.0442135774108251,Genuine
1,1,0.9995289830053056,Fraudulent
0,0,0.15903724100852001,Genuine
1,1,0.9997785082592062,Fraudulent
0,0,0.3069888351040774,Genuine
1,1,0.9999999999393812,Fraudulent
1,1,0.9371680269722126,Fraudulent
1,1,0.9999999999260711,Fraudulent
1,1,0.9995407618222004,Fraudulent
1,1,0.9997097924197451,Fraudulent
1,1,0.9999999998177735,Fraudulent
0,0,0.04141662255166115,Genuine
0,0,0.11096805818988573,Genuine
1,0,0.042579530818321394,Genuine
0,0,0.1783016029510861,Genuine
0,0,0.33277189260663176,Genuine
1,1,0.9999956520957088,Fraudulent
1,1,0.9999990900794982,Fraudulent
0,0,0.026559135211456333,Genuine
1,1,0.9157210316315487,Fraudulent
1,1,0.9999999986535344,Fraudulent
1,1,0.9999999992827027,Fraudulent
0,0,0.04099813208088813,Genuine
0,0,0.16450561742665287,Genuine
0,0,0.30731717542746584,Genuine
0,0,0.03065417695871177,Genuine
0,0,0.2662923181762249,Genuine
1,1,0.9999451508439814,Fraudulent
1,1,0.9999994179373086,Fraudulent
0,0,0.24120047330816602,Genuine
0,0,0.12622820539168472,Genuine
0,0,0.15118136972712073,Genuine
1,1,0.9999999991252009,Fraudulent
1,1,0.9874895528547947,Fraudulent
1,1,0.837691994491864,Fraudulent
0,0,0.1286629076730136,Genuine
0,0,0.05559878994345287,Genuine
1,1,0.5960262981764177,Fraudulent
0,0,0.2033744552881024,Genuine
0,0,0.03206856697030135,Genuine
0,0,0.02163595397120613,Genuine
1,1,0.7847630601514884,Fraudulent
1,1,0.999999999878316,Fraudulent
0,0,0.03333954419542055,Genuine
0,0,0.11234813966768692,Genuine
0,0,0.060639845494213036,Genuine
0,0,0.0452506982902343,Genuine
0,0,0.019029738749441714,Genuine
0,0,0.08057698486442393,Genuine
0,0,0.09762958088174027,Genuine
1,1,0.9825297766796565,Fraudulent
1,1,0.9999033503408326,Fraudulent
0,0,0.035070106933032835,Genuine
1,1,0.9999999988142594,Fraudulent
1,1,0.999999226401461,Fraudulent
1,1,0.9999927412146574,Fraudulent
0,0,0.02429670883420605,Genuine
0,0,0.21411518262062199,Genuine
1,1,0.9988868866649692,Fraudulent
1,1,0.9988716046053869,Fraudulent
1,1,0.9999871320930961,Fraudulent
0,0,0.12732109277572706,Genuine
0,0,0.08811027564924559,Genuine
1,1,0.9987446372259444,Fraudulent
1,0,0.3028147785876971,Genuine
1,1,0.9857885991141642,Fraudulent
1,1,0.9999992575176379,Fraudulent
0,0,0.14763993234831718,Genuine
0,0,0.22528524918479098,Genuine
1,1,0.9999999999968463,Fraudulent
0,0,0.33258939187043124,Genuine
1,1,0.995759375831814,Fraudulent
1,1,0.9999983113547559,Fraudulent
1,1,0.9999999999030729,Fraudulent
0,0,0.04690236477479161,Genuine
0,0,0.01910507828888459,Genuine
1,1,0.999998751627282,Fraudulent
0,0,0.04626412186041717,Genuine
1,0,0.2662189869342103,Genuine
1,1,0.9999999999184859,Fraudulent
0,0,0.06538959004767564,Genuine
0,0,0.412001512410914,Genuine
1,1,0.9562507664711729,Fraudulent
0,0,0.06200301629363611,Genuine
1,1,0.9999869999600035,Fraudulent
1,1,0.9999228757212819,Fraudulent
1,1,0.9870442035861199,Fraudulent
0,0,0.13100644180455726,Genuine
1,0,0.37587916456744264,Genuine
1,1,0.8595268580624585,Fraudulent
0,0,0.039064271980871444,Genuine
0,0,0.1345960116097604,Genuine
1,1,0.9999939443295438,Fraudulent
0,0,0.13691265657163934,Genuine
1,1,0.6460641258420645,Fraudulent
0,0,0.15251820800793975,Genuine
0,0,0.12220496835953831,Genuine
0,0,0.2592334823752381,Genuine
1,0,0.39887666859662385,Genuine
1,1,0.9810698112003478,Fraudulent
0,0,0.027922874642308578,Genuine
0,0,0.03628293331764609,Genuine
0,0,0.052028216641570084,Genuine
0,0,0.1894591031017917,Genuine
1,1,0.8805391239072456,Fraudulent
1,1,0.9997486327314046,Fraudulent
0,0,0.11396698988033648,Genuine
1,1,0.9971793377176281,Fraudulent
1,1,0.9999999974619045,Fraudulent
0,0,0.21854723947092564,Genuine
1,1,0.9999999995611375,Fraudulent
0,0,0.01966076147915121,Genuine
1,1,0.9999954825003237,Fraudulent
0,0,0.025629616345996427,Genuine
1,1,0.9991664987997994,Fraudulent
0,0,0.041369282617721194,Genuine
1,1,0.9999562957389544,Fraudulent
1,1,0.9992805647380121,Fraudulent
1,1,0.997951012055182,Fraudulent
0,0,0.15931291136794912,Genuine
0,0,0.025385295927959226,Genuine
1,1,0.7792332024935481,Fraudulent
1,1,0.9953667805873725,Fraudulent
0,0,0.04303931656821727,Genuine
1,1,0.9999997751583797,Fraudulent
1,1,0.9999999993655442,Fraudulent
0,0,0.07778178026993735,Genuine
1,1,0.7424730554665397,Fraudulent
0,0,0.05527884520154844,Genuine
0,0,0.13974191605927364,Genuine
1,1,0.9979084047683955,Fraudulent
0,0,0.13019625154610287,Genuine
0,0,0.23227054604370068,Genuine
0,0,0.0334141542476508,Genuine
0,0,0.09339988723714845,Genuine
0,0,0.2674490520374985,Genuine
1,1,0.9999999959894141,Fraudulent
1,1,0.9999999988085668,Fraudulent
1,1,0.9342633142429425,Fraudulent
1,0,0.4088102564824732,Genuine
0,0,0.048692835429862316,Genuine
1,1,0.9999999997502493,Fraudulent
1,0,0.44795637316630427,Genuine
1,1,0.999999999995347,Fraudulent
1,1,0.9983214731994127,Fraudulent
1,1,0.9505039963926584,Fraudulent
0,0,0.37321743194836693,Genuine
1,1,0.9999988362770336,Fraudulent
0,0,0.2840436645253238,Genuine
1,1,0.9976150055315481,Fraudulent
0,0,0.19921061982258692,Genuine
1,1,0.9991783047387403,Fraudulent
1,1,0.9948970694893771,Fraudulent
1,1,0.999999999129711,Fraudulent
1,1,0.999999998837571,Fraudulent
1,1,0.9999999998499518,Fraudulent
1,1,0.9999999998962341,Fraudulent
1,1,0.9910509216904682,Fraudulent
0,0,0.2136722300520748,Genuine
1,1,0.9999999946262987,Fraudulent
1,1,0.9016900474044761,Fraudulent
1,1,0.9538569825519929,Fraudulent
0,0,0.15944338331423982,Genuine
0,0,0.040216808702305276,Genuine
1,1,0.9998959610938738,Fraudulent
0,0,0.04409975533071473,Genuine
1,1,0.9999999962158668,Fraudulent
0,0,0.04138853357770018,Genuine
0,0,0.013964638081441853,Genuine
0,0,0.12948499045432818,Genuine
1,1,0.999999999995347,Fraudulent
0,0,0.07460226109599417,Genuine
1,1,0.9995823231562393,Fraudulent
1,1,0.9298507936859297,Fraudulent
1,1,0.9974318366762432,Fraudulent
1,1,0.9917248509359229,Fraudulent
0,0,0.04265289932531391,Genuine
1,1,0.9860172110111153,Fraudulent
1,1,0.9999999999980864,Fraudulent
1,1,0.999980603227891,Fraudulent
1,1,0.9999995240598851,Fraudulent
1,1,0.9532471610112127,Fraudulent
0,0,0.22480024734843973,Genuine
1,1,0.9961166450104869,Fraudulent
0,1,0.7014490240825622,Fraudulent
1,1,0.7429920239193537,Fraudulent
0,0,0.08920834872522775,Genuine
0,0,0.2065489956113214,Genuine
0,0,0.030511477886793474,Genuine
0,0,0.08458533556623216,Genuine
0,0,0.10534152821862262,Genuine
0,0,0.3666454371577858,Genuine
1,1,0.9998896135624215,Fraudulent
0,0,0.1980021361432076,Genuine
1,0,0.33666741918237386,Genuine
0,0,0.1001837775747127,Genuine
1,1,0.9999999940426585,Fraudulent
0,0,0.09704284742183653,Genuine
1,1,0.9999985169152912,Fraudulent
1,1,0.9961405156394388,Fraudulent
1,1,0.9999316175184497,Fraudulent
0,0,0.018121785040056643,Genuine
0,0,0.1300937481540941,Genuine
0,0,0.1985794663318162,Genuine
0,0,0.021223075731299727,Genuine
0,0,0.05008162070667966,Genuine
0,0,0.2014606143978708,Genuine
0,0,0.43661853068791945,Genuine
1,1,0.9999191733099603,Fraudulent
1,1,0.9999881319597084,Fraudulent
0,0,0.24352019677749126,Genuine
1,1,0.9999442159818833,Fraudulent
0,0,0.06732198213113567,Genuine
1,1,0.9404236738406122,Fraudulent
1,1,0.9999999998691524,Fraudulent
1,1,0.9928624498224052,Fraudulent
0,0,0.08919530126053674,Genuine
1,1,0.9999991893623618,Fraudulent
0,1,0.5632022736974669,Fraudulent
0,0,0.049889239431020534,Genuine
0,0,0.07558239486627497,Genuine
1,1,0.9999997751583797,Fraudulent
0,0,0.16984761644173335,Genuine
1,1,0.9709165169928393,Fraudulent
0,0,0.07292810884428737,Genuine
0,0,0.04275521835234414,Genuine
1,1,0.9789779525799288,Fraudulent
0,0,0.08322571911186877,Genuine
0,0,0.028051101324393295,Genuine
1,1,0.9901093420876466,Fraudulent
0,0,0.13670712702717439,Genuine
1,1,0.9999662669864564,Fraudulent
0,0,0.03010389131035999,Genuine
1,1,0.9765710794221855,Fraudulent
1,1,0.9976007547084851,Fraudulent
0,0,0.2616922329573056,Genuine
1,1,0.9999999999892286,Fraudulent
0,0,0.2363446704126285,Genuine
1,1,0.9912291639671214,Fraudulent
1,1,0.999998485250661,Fraudulent
1,1,0.9986035452630302,Fraudulent
1,1,0.9942295122384446,Fraudulent
0,0,0.03740633863924708,Genuine
1,1,0.9999999815236601,Fraudulent
1,1,0.999999349248055,Fraudulent
1,1,0.9942748408851043,Fraudulent
0,0,0.02553847342475529,Genuine
1,1,0.999999999831102,Fraudulent
1,1,0.9999719448070481,Fraudulent
0,0,0.05255539674906668,Genuine
1,1,0.9999999995088977,Fraudulent
1,1,0.9519055466123708,Fraudulent
1,1,0.9999999998595117,Fraudulent
1,1,0.9856986926790617,Fraudulent
0,0,0.2153589215448881,Genuine
1,1,0.9901659730864854,Fraudulent
1,1,0.977672253904896,Fraudulent
1,1,0.9999999999703497,Fraudulent
0,0,0.042619104087043745,Genuine
0,0,0.05683706637799199,Genuine
1,1,0.9953981025073975,Fraudulent
1,1,0.9999982852121594,Fraudulent
1,1,0.9999856390525929,Fraudulent
1,1,0.9986067966484466,Fraudulent
0,0,0.2549227311764852,Genuine
0,0,0.21829195123611517,Genuine
1,1,0.9973303973025345,Fraudulent
0,0,0.12955687172277017,Genuine
1,1,0.9999999998730249,Fraudulent
1,1,0.999999999995347,Fraudulent
0,0,0.4038717490388593,Genuine
1,1,0.9930735574873196,Fraudulent
0,0,0.15705218517777544,Genuine
0,0,0.06469437829522982,Genuine
0,0,0.07198171142056817,Genuine
0,0,0.024204741294360666,Genuine
0,0,0.10024648048033277,Genuine
1,1,0.991302580572984,Fraudulent
0,0,0.17655241102874536,Genuine
1,0,0.20686362301748845,Genuine
1,1,0.9987782194501316,Fraudulent
1,1,0.890422942287011,Fraudulent
1,1,0.9983420279529543,Fraudulent
1,1,0.9966092514485546,Fraudulent
0,0,0.022532485257202955,Genuine
1,1,0.9778262465088227,Fraudulent
1,1,0.6804302246764298,Fraudulent
1,1,0.9988772106258722,Fraudulent
1,1,0.999981664341128,Fraudulent
0,0,0.23182826869224288,Genuine
0,0,0.0960013707816093,Genuine
1,1,0.9999941124702938,Fraudulent
1,1,0.7945980000847338,Fraudulent
1,1,0.99999999980671,Fraudulent
0,0,0.1310590078965494,Genuine
0,0,0.036316647956733145,Genuine
1,1,0.9921579928139937,Fraudulent
0,0,0.02888734008342233,Genuine
1,1,0.999999999995347,Fraudulent
0,0,0.03900848303141086,Genuine
0,0,0.13231539404720996,Genuine
1,1,0.9999987064458744,Fraudulent
0,0,0.01929884090244794,Genuine
0,0,0.07619826266696778,Genuine
1,1,0.9999999329101353,Fraudulent
1,1,0.9999954938370444,Fraudulent
0,0,0.3510643083372554,Genuine
1,1,0.9999931491075139,Fraudulent
0,0,0.03355025411351432,Genuine
1,1,0.999999999637756,Fraudulent
0,0,0.12113717805920356,Genuine
0,0,0.17178803988482882,Genuine
1,1,0.9989681829334444,Fraudulent
1,1,0.9998408994901208,Fraudulent
1,1,0.9999694156511912,Fraudulent
0,0,0.24115226072587528,Genuine
1,1,0.9889486385562752,Fraudulent
1,1,0.8884658493647654,Fraudulent
0,0,0.01827693628469794,Genuine
1,1,0.9079093328836523,Fraudulent
0,1,0.5006435950994994,Fraudulent
1,1,0.8998098896561593,Fraudulent
0,0,0.3028929478612648,Genuine
1,1,0.7943930660695734,Fraudulent
1,1,0.9999895961460955,Fraudulent
0,0,0.15725075104814387,Genuine
0,0,0.3396677058457323,Genuine
0,0,0.15357056289680515,Genuine
1,1,0.5916158963350536,Fraudulent
1,1,0.9125005638498489,Fraudulent
1,1,0.9999999999825002,Fraudulent
1,1,0.999019513371707,Fraudulent
1,1,0.9956055794091504,Fraudulent
1,1,0.9999952531616242,Fraudulent
0,0,0.03026111841001724,Genuine
0,0,0.08244006842780648,Genuine
0,0,0.24649235647359607,Genuine
1,1,0.7417932527203907,Fraudulent
0,0,0.08180358984086722,Genuine
1,1,0.9860919085342472,Fraudulent
0,0,0.17555032471763246,Genuine
1,1,0.9999999999578353,Fraudulent
0,0,0.02134988200353195,Genuine
0,0,0.03313688391667819,Genuine
1,1,0.9999999996846103,Fraudulent
1,1,0.9999782339424769,Fraudulent
0,0,0.19085197756477063,Genuine
1,1,0.9999999999871223,Fraudulent
1,0,0.2679665383524275,Genuine
